Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Budget_Per_Day,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2022,23.93,89.0,303,1,1.0,0.0787171052631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,23.93
2015,33.1,57.0,233,1,3.0,0.14145299145299145,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,99.30000000000001
2004,21.44,78.0,249,3,3.0,0.08576,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64.32000000000001
2003,9.76,68.0,38,2,2.0,0.25025641025641027,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,19.52
2019,16.76,89.0,25,3,1.0,0.6446153846153847,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.76
2015,12.69,53.0,288,2,2.0,0.043910034602076126,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,25.38
2021,23.98,60.0,266,2,4.0,0.08981273408239701,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,95.92
2012,35.66,70.0,17,1,1.0,1.9811111111111108,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,35.66
2006,46.74,77.0,311,2,3.0,0.1498076923076923,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,140.22
2011,32.7,92.0,270,3,3.0,0.12066420664206644,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,98.10000000000001
2020,14.99,55.0,55,1,1.0,0.26767857142857143,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14.99
2025,36.86,87.0,19,3,2.0,1.843,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,73.72
2005,48.28,60.0,163,2,1.0,0.294390243902439,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,48.28
2009,46.85,75.0,26,1,1.0,1.7351851851851852,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,46.85
2012,5.54,51.0,30,3,1.0,0.17870967741935484,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.54
2010,17.41,81.0,134,1,4.0,0.12896296296296297,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,69.64
2021,49.3,77.0,75,1,1.0,0.6486842105263158,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,49.3
2003,6.77,86.0,35,2,1.0,0.18805555555555553,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6.77
2012,23.53,55.0,280,2,1.0,0.08373665480427046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,23.53
2017,20.13,71.0,93,3,1.0,0.21414893617021274,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.13
2011,39.56,84.0,297,3,2.0,0.132751677852349,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,79.12
2001,36.21,77.0,332,2,1.0,0.10873873873873874,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,36.21
2003,26.76,97.0,283,1,1.0,0.09422535211267606,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,26.76
2014,5.64,91.0,3,3,4.0,1.41,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,22.56
2000,23.93,67.0,281,1,2.0,0.0848581560283688,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,47.86
2015,17.06,84.0,61,1,3.0,0.27516129032258063,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,51.17999999999999
2011,14.11,55.0,308,2,2.0,0.04566343042071197,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,28.22
2012,43.3,80.0,286,3,2.0,0.1508710801393728,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,86.6
2015,22.52,93.0,256,1,4.0,0.08762645914396887,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,90.08
2007,19.73,62.0,137,2,1.0,0.14297101449275362,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,19.73
2019,7.14,100.0,293,3,3.0,0.024285714285714285,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21.419999999999998
2012,21.84,69.0,2,2,4.0,7.28,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,87.36
2024,15.67,66.0,18,3,1.0,0.8247368421052631,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.67
2022,8.84,62.0,256,1,2.0,0.034396887159533075,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17.68
2011,45.61,63.0,83,2,4.0,0.5429761904761905,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,182.44
2011,24.11,80.0,155,2,1.0,0.15455128205128205,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,24.11
2024,23.45,68.0,197,1,4.0,0.11843434343434343,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,93.8
2011,29.57,100.0,218,3,3.0,0.1350228310502283,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,88.71000000000001
2012,33.72,100.0,64,1,1.0,0.5187692307692308,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.72
2003,43.63,72.0,64,2,3.0,0.6712307692307693,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,130.89000000000001
2017,43.99,90.0,284,2,2.0,0.15435087719298246,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,87.98
2023,29.59,89.0,357,1,2.0,0.0826536312849162,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,59.18
2009,30.44,81.0,349,3,1.0,0.08697142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.44
2013,2.96,52.0,210,2,4.0,0.014028436018957346,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,11.84
2009,30.17,84.0,332,2,1.0,0.0906006006006006,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,30.17
2024,22.17,63.0,280,3,1.0,0.07889679715302492,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,22.17
2011,15.58,98.0,128,1,1.0,0.12077519379844961,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,15.58
2006,21.05,57.0,19,2,1.0,1.0525,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,21.05
2024,15.45,56.0,27,1,2.0,0.5517857142857142,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30.9
2022,34.39,56.0,241,1,3.0,0.14210743801652892,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,103.17
2009,12.73,61.0,208,2,3.0,0.06090909090909091,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,38.19
2022,48.21,62.0,308,2,4.0,0.15601941747572814,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,192.84
2003,33.37,90.0,82,3,3.0,0.40204819277108433,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,100.10999999999999
2012,11.86,80.0,282,1,1.0,0.04190812720848056,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,11.86
2009,17.71,75.0,46,2,1.0,0.3768085106382979,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,17.71
2024,42.56,88.0,239,1,1.0,0.17733333333333334,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,42.56
2000,5.3,75.0,339,3,1.0,0.015588235294117646,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,5.3
2013,33.06,93.0,180,1,1.0,0.18265193370165747,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.06
2004,42.11,79.0,363,3,4.0,0.11568681318681319,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,168.44
2005,38.06,70.0,324,3,1.0,0.11710769230769232,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,38.06
2001,44.39,72.0,42,2,1.0,1.032325581395349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,44.39
2003,17.92,57.0,273,3,1.0,0.0654014598540146,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17.92
2011,34.43,96.0,107,2,2.0,0.3187962962962963,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,68.86
2017,7.6,77.0,114,3,4.0,0.06608695652173913,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30.4
2024,26.21,83.0,100,2,3.0,0.2595049504950495,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,78.63
2025,47.31,96.0,94,1,1.0,0.498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,47.31
2003,26.69,94.0,169,3,1.0,0.157,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,26.69
2022,20.24,70.0,359,3,4.0,0.056222222222222215,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,80.96
2009,38.24,81.0,237,2,4.0,0.16067226890756303,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,152.96
2012,28.6,71.0,303,3,1.0,0.09407894736842105,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,28.6
2012,7.46,72.0,264,2,3.0,0.028150943396226414,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22.38
2009,33.08,78.0,107,1,4.0,0.3062962962962963,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,132.32
2020,26.06,62.0,108,2,3.0,0.23908256880733944,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,78.17999999999999
2020,27.77,71.0,140,1,4.0,0.19695035460992907,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,111.08
2002,25.52,79.0,267,1,3.0,0.09522388059701492,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,76.56
2023,23.65,59.0,344,3,1.0,0.06855072463768115,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,23.65
2010,38.21,96.0,222,2,4.0,0.17134529147982064,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,152.84
2011,35.44,63.0,174,3,3.0,0.2025142857142857,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,106.32
2002,16.67,60.0,305,3,1.0,0.05447712418300654,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16.67
