Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2019,42.81,67.0,302,2,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,171.24
2009,42.7,86.0,318,1,1.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,42.7
2007,24.66,81.0,315,2,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,24.66
2012,44.77,74.0,250,3,2.0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,89.54
2023,35.61,53.0,87,2,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,142.44
2014,5.61,82.0,203,3,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,22.44
2014,21.19,91.0,220,3,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,21.19
2009,32.86,77.0,107,2,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,32.86
2002,24.52,77.0,70,1,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,73.56
2025,22.89,55.0,122,2,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,22.89
2011,25.63,93.0,232,1,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,76.89
2020,47.4,85.0,270,2,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,142.2
2017,33.49,92.0,92,1,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,133.96
2011,29.07,61.0,117,1,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,58.14
2019,14.68,52.0,201,2,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,44.04
2015,7.06,68.0,227,2,3.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,21.18
2002,43.5,67.0,200,2,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,43.5
2014,6.22,86.0,189,2,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18.66
2016,27.93,96.0,365,1,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,83.78999999999999
2020,8.88,52.0,229,1,3.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26.64
2009,18.6,96.0,216,1,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,18.6
2018,16.93,100.0,208,3,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.93
2012,5.97,90.0,346,2,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17.91
2013,23.59,100.0,325,3,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,23.59
2015,43.1,94.0,225,2,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,172.4
2018,27.93,50.0,353,1,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,27.93
2002,18.28,50.0,169,3,1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,18.28
2015,13.63,87.0,100,3,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,27.26
2000,18.5,68.0,288,1,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,18.5
2024,27.79,80.0,307,3,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,27.79
2024,2.72,73.0,37,1,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.44
2012,13.91,78.0,322,2,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,13.91
2003,43.3,50.0,22,2,3.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,129.89999999999998
2019,42.35,78.0,306,3,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,42.35
2008,33.47,80.0,334,2,2.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,66.94
2004,37.76,66.0,73,1,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,113.28
2016,34.65,72.0,63,1,4.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,138.6
2002,12.56,87.0,69,2,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25.12
2010,1.46,60.0,240,2,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.92
2001,12.93,54.0,5,2,1.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,12.93
2001,18.13,58.0,40,2,4.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,72.52
2003,29.86,71.0,181,3,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,29.86
2002,45.34,66.0,70,3,3.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,136.02
2024,11.81,65.0,250,2,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,23.62
2016,4.39,73.0,158,1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,17.56
2004,11.71,100.0,61,2,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,23.42
2007,35.23,50.0,238,2,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,70.46
2004,31.04,78.0,81,2,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,62.08
2005,2.1,86.0,80,2,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6.300000000000001
2017,24.63,87.0,330,3,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,24.63
2019,46.2,94.0,249,2,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,46.2
2009,10.18,79.0,1,3,4.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40.72
2000,25.22,92.0,25,1,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,75.66
2023,46.08,60.0,320,3,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,46.08
2015,25.09,76.0,56,2,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,50.18
2013,1.73,78.0,243,3,4.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,6.92
2025,43.28,80.0,240,3,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,43.28
2023,4.67,57.0,239,2,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.01
2011,9.72,84.0,212,1,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,9.72
2021,9.43,71.0,132,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9.43
2020,49.5,93.0,197,1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,49.5
2020,21.2,56.0,14,1,4.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,84.8
2007,3.75,83.0,17,3,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,3.75
2024,18.8,68.0,59,3,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18.8
2015,15.27,70.0,310,3,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,15.27
2019,42.33,53.0,180,1,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,126.99
2018,34.98,59.0,22,2,3.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,104.94
2011,7.34,96.0,44,3,2.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14.68
2016,42.6,81.0,304,1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,42.6
2004,24.05,100.0,311,1,3.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,72.15
2013,45.1,81.0,355,3,2.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,90.2
2013,19.78,96.0,308,3,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,19.78
2012,17.33,68.0,323,2,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,34.66
2014,38.94,63.0,76,3,3.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,116.82
2006,18.03,81.0,188,1,3.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,54.09
2003,16.98,72.0,237,1,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,67.92
2005,12.94,83.0,249,2,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12.94
2013,45.63,91.0,205,2,4.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,182.52
2021,24.42,61.0,288,1,2.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,48.84
2009,4.02,98.0,236,1,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,16.08
2014,49.1,57.0,330,1,1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,49.1
2003,44.64,100.0,305,3,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,133.92000000000002
2017,45.65,97.0,121,2,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,91.3
2023,11.82,54.0,364,1,4.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,47.28
2011,21.67,94.0,311,3,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,21.67
2022,47.53,71.0,345,2,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,95.06
2000,10.99,68.0,84,3,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,43.96
